created_at,entry_id,field1,field2,field3,field4
2024-05-09 09:09:36 UTC,2142,42,nan,nan,0
2024-05-09 09:09:52 UTC,2143,42,nan,nan,0
2024-05-09 09:10:07 UTC,2144,42,nan,nan,0
2024-05-09 09:10:22 UTC,2145,42,nan,nan,0
2024-05-09 09:10:38 UTC,2146,42,nan,nan,0
2024-05-09 09:10:54 UTC,2147,42,nan,nan,0
2024-05-09 09:11:09 UTC,2148,42,nan,nan,0
2024-05-09 09:11:49 UTC,2149,42,nan,nan,0
2024-05-09 09:12:04 UTC,2150,42,nan,nan,0
2024-05-09 09:12:19 UTC,2151,42,nan,nan,0
2024-05-09 09:12:35 UTC,2152,42,nan,nan,0
2024-05-09 09:12:50 UTC,2153,42,nan,nan,0
2024-05-09 09:13:05 UTC,2154,42,nan,nan,0
2024-05-09 09:13:21 UTC,2155,42,nan,nan,0
2024-05-09 09:13:37 UTC,2156,42,nan,nan,0
2024-05-09 09:13:52 UTC,2157,42,nan,nan,0
2024-05-09 09:14:08 UTC,2158,42,nan,nan,0
2024-05-09 09:14:23 UTC,2159,42,nan,nan,0
2024-05-09 09:14:39 UTC,2160,42,nan,nan,0
2024-05-09 09:14:55 UTC,2161,42,nan,nan,0
2024-05-09 09:15:12 UTC,2162,42,nan,nan,0
2024-05-09 09:15:27 UTC,2163,42,nan,nan,0
2024-05-09 09:15:43 UTC,2164,42,nan,nan,0
2024-05-09 09:15:58 UTC,2165,42,nan,nan,0
2024-05-09 09:16:14 UTC,2166,42,nan,nan,0
2024-05-09 09:16:29 UTC,2167,42,nan,nan,0
2024-05-09 09:16:45 UTC,2168,42,nan,nan,0
2024-05-09 09:17:01 UTC,2169,42,nan,nan,0
2024-05-09 09:17:17 UTC,2170,42,nan,nan,0
2024-05-09 09:17:32 UTC,2171,42,nan,nan,0
2024-05-09 09:17:48 UTC,2172,42,nan,nan,0
2024-05-09 09:18:04 UTC,2173,42,nan,nan,0
2024-05-09 09:18:20 UTC,2174,42,nan,nan,0
2024-05-09 09:18:36 UTC,2175,42,nan,nan,0
2024-05-09 09:18:51 UTC,2176,42,nan,nan,0
2024-05-09 09:19:07 UTC,2177,42,nan,nan,0
2024-05-09 09:19:23 UTC,2178,42,nan,nan,0
2024-05-09 09:19:38 UTC,2179,42,nan,nan,0
2024-05-09 09:19:54 UTC,2180,42,nan,nan,0
2024-05-09 09:20:09 UTC,2181,42,nan,nan,0
2024-05-09 09:20:25 UTC,2182,42,nan,nan,0
2024-05-09 09:20:43 UTC,2183,42,nan,nan,0
2024-05-09 09:20:58 UTC,2184,42,nan,nan,0
2024-05-09 09:21:14 UTC,2185,42,nan,nan,0
2024-05-09 09:21:29 UTC,2186,42,nan,nan,0
2024-05-09 09:21:45 UTC,2187,42,nan,nan,0
2024-05-09 09:22:01 UTC,2188,44,nan,nan,0
2024-05-09 09:22:16 UTC,2189,44,0,0,0
2024-05-09 09:22:32 UTC,2190,37,70.8,30.6,0
2024-05-09 09:22:47 UTC,2191,47,68.1,30.6,0
2024-05-09 09:23:03 UTC,2192,43,67.4,30.6,0
2024-05-09 09:23:18 UTC,2193,42,66.2,30.6,0
2024-05-09 09:23:34 UTC,2194,42,65.6,30.6,0
2024-05-09 09:23:50 UTC,2195,42,65.3,30.6,0
2024-05-09 09:24:05 UTC,2196,43,65.2,30.6,0
2024-05-09 09:24:21 UTC,2197,43,65,30.6,0
2024-05-09 09:24:36 UTC,2198,43,64.9,30.6,0
2024-05-09 09:24:52 UTC,2199,43,64.8,30.6,0
2024-05-09 09:25:07 UTC,2200,43,64.9,30.6,0
2024-05-09 09:25:23 UTC,2201,43,64.9,30.6,0
2024-05-09 09:25:42 UTC,2202,43,65,30.5,0
2024-05-09 09:25:58 UTC,2203,43,65.1,30.6,0
2024-05-09 09:26:14 UTC,2204,43,65.2,30.6,0
2024-05-09 09:26:29 UTC,2205,43,65.3,30.6,0
2024-05-09 09:26:45 UTC,2206,43,65.2,30.5,0
2024-05-09 09:27:00 UTC,2207,42,65.3,30.6,0
2024-05-09 09:27:16 UTC,2208,42,65.6,30.6,0
2024-05-09 09:27:32 UTC,2209,42,65.6,30.6,0
2024-05-09 09:27:47 UTC,2210,41,65.7,30.6,0
2024-05-09 09:28:03 UTC,2211,41,66,30.6,0
2024-05-09 09:28:18 UTC,2212,41,66.2,30.6,0
2024-05-09 09:28:33 UTC,2213,41,66.5,30.6,0
2024-05-09 09:28:49 UTC,2214,41,66.5,30.6,0
2024-05-09 09:29:04 UTC,2215,41,66.7,30.6,0
2024-05-09 09:29:20 UTC,2216,41,66.9,30.6,0
2024-05-09 09:29:35 UTC,2217,41,67.2,30.6,0
2024-05-09 09:29:51 UTC,2218,41,67.1,30.6,0
2024-05-09 09:30:07 UTC,2219,41,66.9,30.6,0
2024-05-09 09:30:22 UTC,2220,41,66.6,30.5,0
2024-05-09 09:30:37 UTC,2221,41,66.7,30.6,0
2024-05-09 09:30:53 UTC,2222,41,66.7,30.5,0
2024-05-09 09:31:09 UTC,2223,41,66.6,30.5,0
2024-05-09 09:31:24 UTC,2224,40,66.6,30.5,0
2024-05-09 09:31:40 UTC,2225,40,66.6,30.5,0
2024-05-09 09:31:55 UTC,2226,40,66.6,30.5,0
2024-05-09 09:32:10 UTC,2227,40,66.8,30.5,0
2024-05-09 09:32:26 UTC,2228,40,66.8,30.5,0
2024-05-09 09:32:41 UTC,2229,40,66.8,30.5,0
2024-05-09 09:32:57 UTC,2230,40,66.8,30.5,0
2024-05-09 09:33:13 UTC,2231,40,66.8,30.5,0
2024-05-09 09:33:28 UTC,2232,40,66.8,30.5,0
2024-05-09 09:33:43 UTC,2233,40,66.8,30.5,0
2024-05-09 09:33:59 UTC,2234,40,66.8,30.5,0
2024-05-09 09:34:14 UTC,2235,40,67,30.5,0
2024-05-09 09:34:30 UTC,2236,40,67.2,30.5,0
2024-05-09 09:34:45 UTC,2237,40,67.1,30.5,0
2024-05-09 09:35:01 UTC,2238,40,66.9,30.5,0
